O,N,B,S,P,Specific surface area,Pore volume,Active mass loading,Potential window,micro%,Current collector,Electrolyte,Current density,Dap,ID/IG
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,1.6363636363636365
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,1.6818181818181819
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,1.7272727272727273
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,1.7727272727272727
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,1.8181818181818181
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,1.8636363636363638
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,1.9090909090909092
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,1.9545454545454546
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,2.0
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,2.0454545454545454
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,2.090909090909091
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,2.1363636363636367
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,2.1818181818181817
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,2.2272727272727275
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,2.2727272727272725
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,2.3181818181818183
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,2.3636363636363638
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,2.409090909090909
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,2.4545454545454546
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,2.5
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,2.5454545454545454
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,2.590909090909091
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,2.6363636363636362
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,2.6818181818181817
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,2.7272727272727275
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,2.772727272727273
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,2.8181818181818183
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,2.8636363636363638
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,2.909090909090909
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,2.9545454545454546
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,3.0
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,3.0454545454545454
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,3.090909090909091
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,3.1363636363636362
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,3.181818181818182
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,3.2272727272727275
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,3.272727272727273
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,3.3181818181818183
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,3.3636363636363638
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,3.409090909090909
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,3.4545454545454546
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,3.5
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,3.5454545454545454
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,3.590909090909091
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,3.6363636363636362
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,3.681818181818182
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,3.7272727272727275
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,3.772727272727273
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,3.8181818181818183
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,3.8636363636363638
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,3.909090909090909
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,3.9545454545454546
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,4.0
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,4.045454545454545
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,4.090909090909091
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,4.136363636363637
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,4.181818181818182
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,4.2272727272727275
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,4.272727272727273
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,4.318181818181818
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,4.363636363636363
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,4.409090909090909
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,4.454545454545455
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,4.5
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,4.545454545454546
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,4.590909090909091
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,4.636363636363637
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,4.681818181818182
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,4.7272727272727275
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,4.7727272727272725
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,4.818181818181818
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,4.863636363636363
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,4.909090909090909
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,4.954545454545455
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.363636363636363,5.0
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,0.5
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,0.5454545454545454
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,0.5909090909090909
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,0.6363636363636364
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,0.6818181818181819
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,0.7272727272727273
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,0.7727272727272727
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,0.8181818181818181
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,0.8636363636363636
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,0.9090909090909092
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,0.9545454545454546
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,1.0
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,1.0454545454545454
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,1.0909090909090908
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,1.1363636363636362
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,1.1818181818181819
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,1.2272727272727273
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,1.2727272727272727
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,1.3181818181818183
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,1.3636363636363638
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,1.4090909090909092
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,1.4545454545454546
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,1.5
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,1.5454545454545454
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,1.5909090909090908
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,1.6363636363636365
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,1.6818181818181819
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,1.7272727272727273
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,1.7727272727272727
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,1.8181818181818181
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,1.8636363636363638
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,1.9090909090909092
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,1.9545454545454546
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,2.0
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,2.0454545454545454
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,2.090909090909091
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,2.1363636363636367
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,2.1818181818181817
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,2.2272727272727275
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,2.2727272727272725
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,2.3181818181818183
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,2.3636363636363638
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,2.409090909090909
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,2.4545454545454546
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,2.5
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,2.5454545454545454
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,2.590909090909091
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,2.6363636363636362
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,2.6818181818181817
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,2.7272727272727275
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,2.772727272727273
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,2.8181818181818183
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,2.8636363636363638
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,2.909090909090909
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,2.9545454545454546
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,3.0
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,3.0454545454545454
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,3.090909090909091
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,3.1363636363636362
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,3.181818181818182
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,3.2272727272727275
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,3.272727272727273
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,3.3181818181818183
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,3.3636363636363638
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,3.409090909090909
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,3.4545454545454546
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,3.5
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,3.5454545454545454
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,3.590909090909091
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,3.6363636363636362
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,3.681818181818182
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,3.7272727272727275
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,3.772727272727273
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,3.8181818181818183
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,3.8636363636363638
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,3.909090909090909
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,3.9545454545454546
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,4.0
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,4.045454545454545
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,4.090909090909091
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,4.136363636363637
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,4.181818181818182
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,4.2272727272727275
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,4.272727272727273
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,4.318181818181818
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,4.363636363636363
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,4.409090909090909
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,4.454545454545455
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,4.5
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,4.545454545454546
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,4.590909090909091
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,4.636363636363637
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,4.681818181818182
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,4.7272727272727275
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,4.7727272727272725
8.06,2.44,0.0,0.0,0.0,1667.33,1.2,1.5,1.6,0.481865,stainless-steel mesh,2M ZnSO4,0.2,5.454545454545455,4.818181818181818
